rating_id,evaluation_id,rater_id,batch_id,rating,rated_at
RT001269,E00423,R006,B3,4,2026-04-10 06:41:58.472694
RT001270,E00424,R003,B3,2,2026-04-10 05:36:25.163864
RT001271,E00424,R005,B3,2,2026-04-10 06:43:25.163864
RT001272,E00424,R002,B3,2,2026-04-10 07:40:25.163864
RT001273,E00425,R010,B3,4,2026-04-10 08:20:05.153919
RT001274,E00425,R012,B3,5,2026-04-10 09:49:05.153919
RT001275,E00425,R011,B3,4,2026-04-10 09:08:05.153919
RT001276,E00426,R002,B3,3,2026-04-10 10:13:01.852442
RT001277,E00426,R001,B3,3,2026-04-10 10:27:01.852442
RT001278,E00426,R008,B3,4,2026-04-10 10:33:01.852442
RT001279,E00427,R004,B3,5,2026-04-10 12:44:02.196854
RT001280,E00427,R005,B3,4,2026-04-10 13:39:02.196854
RT001281,E00427,R003,B3,5,2026-04-10 12:46:02.196854
RT001282,E00428,R007,B3,2,2026-04-10 15:45:16.233434
RT001283,E00428,R005,B3,1,2026-04-10 16:25:16.233434
RT001284,E00428,R006,B3,3,2026-04-10 16:31:16.233434
RT001285,E00429,R004,B3,1,2026-04-10 18:14:11.428978
RT001286,E00429,R001,B3,2,2026-04-10 18:15:11.428978
RT001287,E00429,R009,B3,2,2026-04-10 18:26:11.428978
RT001288,E00430,R002,B3,1,2026-04-10 20:08:20.045714
RT001289,E00430,R009,B3,1,2026-04-10 21:18:20.045714
RT001290,E00430,R004,B3,1,2026-04-10 23:00:20.045714
RT001291,E00431,R004,B3,2,2026-04-10 22:41:57.013850
RT001292,E00431,R005,B3,3,2026-04-10 22:47:57.013850
RT001293,E00431,R009,B3,3,2026-04-10 23:15:57.013850
RT001294,E00432,R008,B3,2,2026-04-11 00:33:57.975963
RT001295,E00432,R003,B3,2,2026-04-11 00:42:57.975963
RT001296,E00432,R004,B3,2,2026-04-11 01:55:57.975963
RT001297,E00433,R005,B3,4,2026-04-11 02:06:20.227941
RT001298,E00433,R007,B3,5,2026-04-11 02:59:20.227941
RT001299,E00433,R001,B3,5,2026-04-11 03:26:20.227941
RT001300,E00434,R005,B3,1,2026-04-11 04:17:09.028366
RT001301,E00434,R009,B3,2,2026-04-11 04:43:09.028366
RT001302,E00434,R011,B3,2,2026-04-11 06:09:09.028366
RT001303,E00435,R011,B3,1,2026-04-11 06:51:47.377519
RT001304,E00435,R004,B3,2,2026-04-11 08:10:47.377519
RT001305,E00435,R006,B3,1,2026-04-11 07:47:47.377519
RT001306,E00436,R010,B3,2,2026-04-11 09:15:01.546485
RT001307,E00436,R004,B3,3,2026-04-11 09:21:01.546485
RT001308,E00436,R008,B3,4,2026-04-11 09:37:01.546485
RT001309,E00437,R001,B3,1,2026-04-11 11:21:21.208114
RT001310,E00437,R012,B3,2,2026-04-11 12:02:21.208114
RT001311,E00437,R004,B3,1,2026-04-11 11:37:21.208114
RT001312,E00438,R007,B3,5,2026-04-11 13:35:49.702505
RT001313,E00438,R010,B3,5,2026-04-11 14:07:49.702505
RT001314,E00438,R003,B3,5,2026-04-11 13:51:49.702505
RT001315,E00439,R006,B3,3,2026-04-11 15:08:31.081066
RT001316,E00439,R008,B3,4,2026-04-11 15:40:31.081066
RT001317,E00439,R002,B3,3,2026-04-11 17:30:31.081066
RT001318,E00440,R003,B3,2,2026-04-11 18:37:11.060332
RT001319,E00440,R012,B3,2,2026-04-11 19:09:11.060332
RT001320,E00440,R009,B3,2,2026-04-11 20:01:11.060332
RT001321,E00441,R001,B3,4,2026-04-11 20:57:15.205827
RT001322,E00441,R002,B3,4,2026-04-11 21:15:15.205827
RT001323,E00441,R004,B3,3,2026-04-11 21:59:15.205827
RT001324,E00442,R007,B3,5,2026-04-11 22:30:38.555410
RT001325,E00442,R001,B3,5,2026-04-11 22:51:38.555410
RT001326,E00442,R005,B3,5,2026-04-12 01:02:38.555410
RT001327,E00443,R002,B3,5,2026-04-12 00:56:43.389767
RT001328,E00443,R007,B3,5,2026-04-12 01:24:43.389767
RT001329,E00443,R011,B3,5,2026-04-12 02:54:43.389767
RT001330,E00444,R001,B3,2,2026-04-12 03:30:00.382721
RT001331,E00444,R010,B3,1,2026-04-12 03:37:00.382721
RT001332,E00444,R004,B3,1,2026-04-12 04:30:00.382721
RT001333,E00445,R004,B3,2,2026-04-12 04:02:49.245053
RT001334,E00445,R010,B3,1,2026-04-12 04:43:49.245053
RT001335,E00445,R003,B3,3,2026-04-12 04:08:49.245053
RT001336,E00446,R008,B3,1,2026-04-12 07:29:21.776420
RT001337,E00446,R001,B3,1,2026-04-12 07:53:21.776420
RT001338,E00446,R012,B3,1,2026-04-12 08:41:21.776420
RT001339,E00447,R003,B3,3,2026-04-12 09:36:15.152886
RT001340,E00447,R007,B3,5,2026-04-12 10:46:15.152886
RT001341,E00447,R005,B3,5,2026-04-12 09:50:15.152886
RT001342,E00448,R003,B3,1,2026-04-12 11:08:30.738625
RT001343,E00448,R006,B3,1,2026-04-12 12:19:30.738625
RT001344,E00448,R005,B3,1,2026-04-12 11:50:30.738625
RT001345,E00449,R004,B3,1,2026-04-12 12:46:13.596066
RT001346,E00449,R002,B3,1,2026-04-12 13:48:13.596066
RT001347,E00449,R003,B3,1,2026-04-12 12:52:13.596066
RT001348,E00450,R005,B3,2,2026-04-12 15:30:01.019105
RT001349,E00450,R006,B3,3,2026-04-12 16:35:01.019105
RT001350,E00450,R008,B3,4,2026-04-12 17:32:01.019105
RT001351,E00451,R003,B4,3,2026-04-13 00:51:09.239912
RT001352,E00451,R012,B4,2,2026-04-13 02:01:09.239912
RT001353,E00451,R008,B4,2,2026-04-13 02:25:09.239912
RT001354,E00452,R006,B4,3,2026-04-13 02:49:00.835763
RT001355,E00452,R001,B4,3,2026-04-13 03:40:00.835763
RT001356,E00452,R008,B4,4,2026-04-13 04:47:00.835763
RT001357,E00453,R002,B4,4,2026-04-13 04:54:08.461009
RT001358,E00453,R008,B4,4,2026-04-13 05:14:08.461009
RT001359,E00453,R001,B4,4,2026-04-13 05:24:08.461009
RT001360,E00454,R002,B4,5,2026-04-13 07:02:46.111830
RT001361,E00454,R004,B4,5,2026-04-13 07:03:46.111830
RT001362,E00454,R001,B4,5,2026-04-13 09:44:46.111830
RT001363,E00455,R009,B4,5,2026-04-13 08:53:49.574275
RT001364,E00455,R003,B4,5,2026-04-13 10:15:49.574275
RT001365,E00455,R004,B4,4,2026-04-13 11:01:49.574275
RT001366,E00456,R007,B4,2,2026-04-13 11:15:50.104631
RT001367,E00456,R010,B4,2,2026-04-13 11:27:50.104631
RT001368,E00456,R009,B4,1,2026-04-13 12:19:50.104631
RT001369,E00457,R010,B4,1,2026-04-13 12:23:30.466643
RT001370,E00457,R004,B4,2,2026-04-13 13:29:30.466643
RT001371,E00457,R002,B4,1,2026-04-13 14:41:30.466643
RT001372,E00458,R009,B4,3,2026-04-13 16:02:29.124126
RT001373,E00458,R004,B4,4,2026-04-13 16:05:29.124126
RT001374,E00458,R011,B4,3,2026-04-13 18:54:29.124126
RT001375,E00459,R012,B4,4,2026-04-13 16:42:32.713312
RT001376,E00459,R010,B4,4,2026-04-13 17:50:32.713312
RT001377,E00459,R004,B4,4,2026-04-13 19:24:32.713312
RT001378,E00460,R002,B4,4,2026-04-13 20:31:39.787636
RT001379,E00460,R010,B4,4,2026-04-13 20:48:39.787636
RT001380,E00460,R011,B4,5,2026-04-13 22:05:39.787636
RT001381,E00461,R011,B4,3,2026-04-13 22:03:23.705925
RT001382,E00461,R002,B4,4,2026-04-13 23:10:23.705925
RT001383,E00461,R009,B4,3,2026-04-13 22:45:23.705925
RT001384,E00462,R001,B4,1,2026-04-14 01:10:24.326249
RT001385,E00462,R007,B4,3,2026-04-14 01:17:24.326249
RT001386,E00462,R006,B4,1,2026-04-14 01:54:24.326249
RT001387,E00463,R001,B4,5,2026-04-14 01:38:51.980662
RT001388,E00463,R008,B4,5,2026-04-14 02:01:51.980662
RT001389,E00463,R009,B4,5,2026-04-14 04:16:51.980662
RT001390,E00464,R003,B4,5,2026-04-14 05:31:26.091738
RT001391,E00464,R005,B4,4,2026-04-14 06:14:26.091738
RT001392,E00464,R001,B4,4,2026-04-14 06:23:26.091738
RT001393,E00465,R012,B4,3,2026-04-14 06:33:56.338753
RT001394,E00465,R006,B4,4,2026-04-14 07:12:56.338753
RT001395,E00465,R005,B4,3,2026-04-14 07:03:56.338753
RT001396,E00466,R005,B4,2,2026-04-14 09:26:21.733878
RT001397,E00466,R002,B4,3,2026-04-14 10:36:21.733878
RT001398,E00466,R001,B4,3,2026-04-14 10:04:21.733878
RT001399,E00467,R006,B4,1,2026-04-14 10:25:52.167406
RT001400,E00467,R010,B4,1,2026-04-14 11:44:52.167406
RT001401,E00467,R004,B4,1,2026-04-14 11:01:52.167406
RT001402,E00468,R009,B4,5,2026-04-14 13:03:22.485484
RT001403,E00468,R003,B4,5,2026-04-14 14:24:22.485484
RT001404,E00468,R002,B4,5,2026-04-14 15:03:22.485484
RT001405,E00469,R001,B4,5,2026-04-14 15:16:44.126188
RT001406,E00469,R004,B4,4,2026-04-14 15:48:44.126188
RT001407,E00469,R003,B4,5,2026-04-14 15:24:44.126188
RT001408,E00470,R006,B4,3,2026-04-14 17:58:07.625621
RT001409,E00470,R004,B4,3,2026-04-14 18:50:07.625621
RT001410,E00470,R002,B4,2,2026-04-14 19:06:07.625621
RT001411,E00471,R003,B4,4,2026-04-14 20:54:39.800653
RT001412,E00471,R010,B4,3,2026-04-14 22:06:39.800653
RT001413,E00471,R008,B4,3,2026-04-14 22:16:39.800653
RT001414,E00472,R010,B4,1,2026-04-14 22:02:40.922655
RT001415,E00472,R006,B4,1,2026-04-14 22:26:40.922655
RT001416,E00472,R005,B4,1,2026-04-15 00:10:40.922655
RT001417,E00473,R008,B4,4,2026-04-15 01:06:14.368388
RT001418,E00473,R004,B4,2,2026-04-15 01:33:14.368388
RT001419,E00473,R003,B4,3,2026-04-15 02:54:14.368388
RT001420,E00474,R001,B4,3,2026-04-15 03:05:18.770765
RT001421,E00474,R012,B4,3,2026-04-15 04:34:18.770765
RT001422,E00474,R011,B4,3,2026-04-15 04:49:18.770765
RT001423,E00475,R009,B4,2,2026-04-15 05:14:09.115048
RT001424,E00475,R005,B4,3,2026-04-15 05:37:09.115048
RT001425,E00475,R001,B4,4,2026-04-15 06:52:09.115048
RT001426,E00476,R004,B4,4,2026-04-15 07:56:46.036705
RT001427,E00476,R002,B4,5,2026-04-15 08:30:46.036705
RT001428,E00476,R009,B4,4,2026-04-15 10:00:46.036705
RT001429,E00477,R012,B4,4,2026-04-15 08:31:33.292170
RT001430,E00477,R005,B4,4,2026-04-15 08:36:33.292170
RT001431,E00477,R001,B4,4,2026-04-15 09:59:33.292170
RT001432,E00478,R002,B4,1,2026-04-15 11:47:06.385526
RT001433,E00478,R007,B4,2,2026-04-15 13:16:06.385526
RT001434,E00478,R005,B4,1,2026-04-15 12:59:06.385526
RT001435,E00479,R009,B4,1,2026-04-15 14:10:26.938725
RT001436,E00479,R005,B4,2,2026-04-15 15:31:26.938725
RT001437,E00479,R002,B4,2,2026-04-15 16:14:26.938725
RT001438,E00480,R003,B4,2,2026-04-15 15:50:51.231775
RT001439,E00480,R004,B4,3,2026-04-15 16:11:51.231775
RT001440,E00480,R002,B4,2,2026-04-15 16:46:51.231775
RT001441,E00481,R002,B4,5,2026-04-15 17:44:51.740915
RT001442,E00481,R004,B4,5,2026-04-15 18:58:51.740915
RT001443,E00481,R010,B4,4,2026-04-15 19:10:51.740915
RT001444,E00482,R002,B4,3,2026-04-15 20:07:51.172729
RT001445,E00482,R004,B4,4,2026-04-15 21:34:51.172729
RT001446,E00482,R006,B4,4,2026-04-15 21:55:51.172729
RT001447,E00483,R003,B4,5,2026-04-15 21:29:51.791329
RT001448,E00483,R005,B4,5,2026-04-15 22:36:51.791329
RT001449,E00483,R010,B4,5,2026-04-16 00:07:51.791329
RT001450,E00484,R010,B4,4,2026-04-16 00:14:26.728509
RT001451,E00484,R003,B4,4,2026-04-16 01:07:26.728509
RT001452,E00484,R001,B4,5,2026-04-16 02:58:26.728509
RT001453,E00485,R008,B4,5,2026-04-16 03:06:48.633212
RT001454,E00485,R009,B4,5,2026-04-16 04:11:48.633212
RT001455,E00485,R003,B4,5,2026-04-16 03:34:48.633212
RT001456,E00486,R002,B4,1,2026-04-16 05:08:54.754583
RT001457,E00486,R011,B4,1,2026-04-16 06:19:54.754583
RT001458,E00486,R005,B4,1,2026-04-16 05:34:54.754583
RT001459,E00487,R001,B4,1,2026-04-16 07:29:10.173679
RT001460,E00487,R008,B4,1,2026-04-16 07:59:10.173679
RT001461,E00487,R007,B4,1,2026-04-16 09:03:10.173679
RT001462,E00488,R011,B4,4,2026-04-16 09:10:25.124488
RT001463,E00488,R010,B4,5,2026-04-16 10:02:25.124488
RT001464,E00488,R009,B4,5,2026-04-16 09:40:25.124488
RT001465,E00489,R006,B4,5,2026-04-16 10:40:25.331092
RT001466,E00489,R009,B4,5,2026-04-16 10:54:25.331092
RT001467,E00489,R001,B4,5,2026-04-16 13:34:25.331092
RT001468,E00490,R005,B4,4,2026-04-16 13:31:20.447835
RT001469,E00490,R008,B4,5,2026-04-16 14:58:20.447835
RT001470,E00490,R007,B4,4,2026-04-16 14:57:20.447835
RT001471,E00491,R006,B4,5,2026-04-16 15:06:31.971077
RT001472,E00491,R007,B4,4,2026-04-16 15:56:31.971077
RT001473,E00491,R002,B4,4,2026-04-16 15:52:31.971077
RT001474,E00492,R007,B4,4,2026-04-16 18:10:40.512902
RT001475,E00492,R002,B4,3,2026-04-16 18:39:40.512902
RT001476,E00492,R012,B4,3,2026-04-16 20:08:40.512902
RT001477,E00493,R010,B4,1,2026-04-16 19:34:58.585696
RT001478,E00493,R008,B4,2,2026-04-16 20:18:58.585696
RT001479,E00493,R005,B4,1,2026-04-16 20:26:58.585696
RT001480,E00494,R001,B4,5,2026-04-16 21:45:30.380768
RT001481,E00494,R004,B4,5,2026-04-16 22:40:30.380768
RT001482,E00494,R010,B4,4,2026-04-16 22:53:30.380768
RT001483,E00495,R002,B4,1,2026-04-17 00:03:25.464657
RT001484,E00495,R006,B4,1,2026-04-17 00:14:25.464657
RT001485,E00495,R003,B4,1,2026-04-17 00:41:25.464657
RT001486,E00496,R010,B4,5,2026-04-17 03:59:58.998107
RT001487,E00496,R006,B4,5,2026-04-17 05:06:58.998107
RT001488,E00496,R011,B4,5,2026-04-17 05:31:58.998107
RT001489,E00497,R001,B4,5,2026-04-17 04:37:22.592163
RT001490,E00497,R009,B4,4,2026-04-17 05:33:22.592163
RT001491,E00497,R011,B4,5,2026-04-17 06:35:22.592163
RT001492,E00498,R009,B4,3,2026-04-17 06:36:40.472795
RT001493,E00498,R002,B4,3,2026-04-17 07:20:40.472795
RT001494,E00498,R010,B4,4,2026-04-17 07:08:40.472795
RT001495,E00499,R004,B4,4,2026-04-17 09:53:44.802252
RT001496,E00499,R007,B4,5,2026-04-17 11:22:44.802252
RT001497,E00499,R012,B4,5,2026-04-17 10:09:44.802252
RT001498,E00500,R005,B4,4,2026-04-17 12:13:40.398949
RT001499,E00500,R011,B4,4,2026-04-17 12:46:40.398949
RT001500,E00500,R012,B4,4,2026-04-17 13:19:40.398949
RT001501,E00501,R003,B4,3,2026-04-17 14:12:22.889015
RT001502,E00501,R008,B4,3,2026-04-17 15:28:22.889015
RT001503,E00501,R006,B4,3,2026-04-17 14:32:22.889015
RT001504,E00502,R009,B4,3,2026-04-17 17:06:20.045877
RT001505,E00502,R007,B4,3,2026-04-17 17:30:20.045877
RT001506,E00502,R002,B4,3,2026-04-17 18:52:20.045877
RT001507,E00503,R010,B4,3,2026-04-17 18:26:33.937486
RT001508,E00503,R004,B4,3,2026-04-17 19:13:33.937486
RT001509,E00503,R011,B4,3,2026-04-17 19:56:33.937486
RT001510,E00504,R011,B4,2,2026-04-17 19:38:20.759796
RT001511,E00504,R004,B4,1,2026-04-17 19:39:20.759796
RT001512,E00504,R001,B4,2,2026-04-17 22:18:20.759796
RT001513,E00505,R007,B4,3,2026-04-17 22:48:11.094567
RT001514,E00505,R008,B4,3,2026-04-17 23:45:11.094567
RT001515,E00505,R006,B4,3,2026-04-18 01:00:11.094567
RT001516,E00506,R001,B4,1,2026-04-18 01:05:25.286227
RT001517,E00506,R008,B4,2,2026-04-18 01:09:25.286227
RT001518,E00506,R007,B4,2,2026-04-18 03:41:25.286227
RT001519,E00507,R011,B4,4,2026-04-18 03:07:27.158341
RT001520,E00507,R001,B4,4,2026-04-18 04:09:27.158341
RT001521,E00507,R007,B4,5,2026-04-18 05:25:27.158341
RT001522,E00508,R002,B4,2,2026-04-18 04:29:27.905520
RT001523,E00508,R010,B4,1,2026-04-18 04:38:27.905520
RT001524,E00508,R007,B4,1,2026-04-18 04:51:27.905520
RT001525,E00509,R003,B4,1,2026-04-18 07:42:05.671846
RT001526,E00509,R007,B4,2,2026-04-18 08:42:05.671846
RT001527,E00509,R005,B4,1,2026-04-18 07:42:05.671846
RT001528,E00510,R008,B4,5,2026-04-18 10:38:20.630866
RT001529,E00510,R004,B4,4,2026-04-18 11:57:20.630866
RT001530,E00510,R007,B4,5,2026-04-18 13:22:20.630866
RT001531,E00511,R002,B4,4,2026-04-18 11:04:23.771581
RT001532,E00511,R005,B4,4,2026-04-18 11:15:23.771581
RT001533,E00511,R001,B4,4,2026-04-18 13:54:23.771581
RT001534,E00512,R001,B4,2,2026-04-18 13:15:21.978405
RT001535,E00512,R011,B4,2,2026-04-18 14:36:21.978405
RT001536,E00512,R012,B4,2,2026-04-18 15:37:21.978405
RT001537,E00513,R001,B4,3,2026-04-18 16:16:43.552074
RT001538,E00513,R002,B4,1,2026-04-18 16:35:43.552074
RT001539,E00513,R008,B4,3,2026-04-18 18:06:43.552074
RT001540,E00514,R007,B4,5,2026-04-18 19:35:46.701604
RT001541,E00514,R006,B4,5,2026-04-18 19:36:46.701604
RT001542,E00514,R008,B4,5,2026-04-18 22:31:46.701604
RT001543,E00515,R011,B4,3,2026-04-18 21:17:04.078111
RT001544,E00515,R004,B4,3,2026-04-18 21:47:04.078111
RT001545,E00515,R010,B4,4,2026-04-18 22:09:04.078111
RT001546,E00516,R011,B4,5,2026-04-18 22:12:46.727263
RT001547,E00516,R007,B4,5,2026-04-18 23:00:46.727263
RT001548,E00516,R010,B4,5,2026-04-19 00:54:46.727263
RT001549,E00517,R005,B4,2,2026-04-19 01:21:14.216307
RT001550,E00517,R006,B4,1,2026-04-19 02:10:14.216307
RT001551,E00517,R007,B4,2,2026-04-19 03:03:14.216307
RT001552,E00518,R001,B4,2,2026-04-19 03:47:18.507855
RT001553,E00518,R011,B4,2,2026-04-19 05:14:18.507855
RT001554,E00518,R008,B4,2,2026-04-19 05:53:18.507855
RT001555,E00519,R001,B4,2,2026-04-19 06:11:12.467908
RT001556,E00519,R006,B4,2,2026-04-19 06:26:12.467908
RT001557,E00519,R010,B4,2,2026-04-19 09:09:12.467908
RT001558,E00520,R005,B4,1,2026-04-19 07:32:08.575642
RT001559,E00520,R008,B4,1,2026-04-19 08:43:08.575642
RT001560,E00520,R002,B4,1,2026-04-19 10:20:08.575642
RT001561,E00521,R004,B4,4,2026-04-19 10:49:22.707878
RT001562,E00521,R006,B4,5,2026-04-19 11:36:22.707878
RT001563,E00521,R001,B4,5,2026-04-19 13:21:22.707878
RT001564,E00522,R008,B4,3,2026-04-19 11:56:14.086708
RT001565,E00522,R006,B4,3,2026-04-19 12:22:14.086708
RT001566,E00522,R005,B4,2,2026-04-19 13:40:14.086708
RT001567,E00523,R003,B4,5,2026-04-19 14:27:23.332514
RT001568,E00523,R012,B4,5,2026-04-19 14:44:23.332514
RT001569,E00523,R002,B4,4,2026-04-19 14:59:23.332514
RT001570,E00524,R001,B4,4,2026-04-19 16:27:07.143110
RT001571,E00524,R004,B4,3,2026-04-19 16:47:07.143110
RT001572,E00524,R008,B4,3,2026-04-19 18:55:07.143110
RT001573,E00525,R003,B4,5,2026-04-19 18:35:54.403621
RT001574,E00525,R005,B4,3,2026-04-19 19:58:54.403621
RT001575,E00525,R007,B4,4,2026-04-19 20:23:54.403621
RT001576,E00526,R009,B4,2,2026-04-19 21:38:47.975898
RT001577,E00526,R002,B4,2,2026-04-19 21:41:47.975898
RT001578,E00526,R005,B4,2,2026-04-19 22:56:47.975898
RT001579,E00527,R009,B4,5,2026-04-19 23:21:56.029696
RT001580,E00527,R006,B4,5,2026-04-20 00:01:56.029696
RT001581,E00527,R008,B4,5,2026-04-20 01:55:56.029696
RT001582,E00528,R012,B4,5,2026-04-20 00:38:27.160755
RT001583,E00528,R006,B4,5,2026-04-20 01:44:27.160755
RT001584,E00528,R010,B4,5,2026-04-20 03:26:27.160755
RT001585,E00529,R004,B4,5,2026-04-20 03:21:17.780278
RT001586,E00529,R007,B4,4,2026-04-20 04:32:17.780278
RT001587,E00529,R005,B4,4,2026-04-20 03:35:17.780278
RT001588,E00530,R005,B4,3,2026-04-20 05:12:11.202679
RT001589,E00530,R006,B4,3,2026-04-20 06:34:11.202679
RT001590,E00530,R009,B4,2,2026-04-20 05:52:11.202679
RT001591,E00531,R005,B4,2,2026-04-20 07:28:41.086143
RT001592,E00531,R008,B4,2,2026-04-20 08:45:41.086143
RT001593,E00531,R012,B4,2,2026-04-20 09:22:41.086143
RT001594,E00532,R001,B4,2,2026-04-20 09:35:24.864399
RT001595,E00532,R009,B4,1,2026-04-20 10:42:24.864399
RT001596,E00532,R010,B4,2,2026-04-20 11:37:24.864399
RT001597,E00533,R012,B4,3,2026-04-20 12:34:39.266627
RT001598,E00533,R011,B4,3,2026-04-20 12:34:39.266627
RT001599,E00533,R003,B4,3,2026-04-20 14:12:39.266627
RT001600,E00534,R007,B4,2,2026-04-20 14:14:06.395236
RT001601,E00534,R009,B4,2,2026-04-20 14:53:06.395236
RT001602,E00534,R006,B4,2,2026-04-20 14:40:06.395236
RT001603,E00535,R011,B4,5,2026-04-20 17:11:10.875260
RT001604,E00535,R002,B4,4,2026-04-20 17:41:10.875260
RT001605,E00535,R006,B4,4,2026-04-20 19:23:10.875260
RT001606,E00536,R003,B4,1,2026-04-20 18:12:50.908124
RT001607,E00536,R009,B4,1,2026-04-20 18:15:50.908124
RT001608,E00536,R005,B4,1,2026-04-20 20:18:50.908124
RT001609,E00537,R011,B4,5,2026-04-20 21:47:02.874301
RT001610,E00537,R002,B4,4,2026-04-20 22:54:02.874301
RT001611,E00537,R007,B4,4,2026-04-20 23:37:02.874301
RT001612,E00538,R009,B4,1,2026-04-20 22:26:04.509776
RT001613,E00538,R006,B4,1,2026-04-20 23:55:04.509776
RT001614,E00538,R002,B4,1,2026-04-20 22:32:04.509776
RT001615,E00539,R006,B4,1,2026-04-21 02:09:16.022299
RT001616,E00539,R012,B4,1,2026-04-21 02:18:16.022299
RT001617,E00539,R005,B4,1,2026-04-21 03:07:16.022299
RT001618,E00540,R004,B4,5,2026-04-21 04:12:44.141434
RT001619,E00540,R010,B4,4,2026-04-21 05:14:44.141434
RT001620,E00540,R007,B4,5,2026-04-21 04:38:44.141434
RT001621,E00541,R003,B4,1,2026-04-21 05:36:36.466679
RT001622,E00541,R007,B4,2,2026-04-21 06:21:36.466679
RT001623,E00541,R005,B4,1,2026-04-21 08:26:36.466679
RT001624,E00542,R001,B4,5,2026-04-21 09:10:10.261416
RT001625,E00542,R010,B4,3,2026-04-21 10:20:10.261416
RT001626,E00542,R011,B4,4,2026-04-21 12:06:10.261416
RT001627,E00543,R009,B4,4,2026-04-21 10:11:18.786258
RT001628,E00543,R004,B4,5,2026-04-21 10:36:18.786258
RT001629,E00543,R011,B4,5,2026-04-21 10:43:18.786258
RT001630,E00544,R008,B4,1,2026-04-21 11:44:24.025635
RT001631,E00544,R010,B4,1,2026-04-21 12:53:24.025635
RT001632,E00544,R003,B4,1,2026-04-21 12:24:24.025635
RT001633,E00545,R009,B4,1,2026-04-21 14:49:38.431613
RT001634,E00545,R010,B4,2,2026-04-21 16:08:38.431613
RT001635,E00545,R002,B4,2,2026-04-21 15:39:38.431613
RT001636,E00546,R011,B4,4,2026-04-21 17:40:31.292486
RT001637,E00546,R007,B4,5,2026-04-21 18:08:31.292486
RT001638,E00546,R004,B4,4,2026-04-21 20:28:31.292486
RT001639,E00547,R008,B4,5,2026-04-21 19:49:41.744358
RT001640,E00547,R003,B4,5,2026-04-21 20:23:41.744358
RT001641,E00547,R011,B4,5,2026-04-21 21:43:41.744358
RT001642,E00548,R008,B4,4,2026-04-21 22:04:39.955886
RT001643,E00548,R001,B4,3,2026-04-21 22:17:39.955886
RT001644,E00548,R003,B4,3,2026-04-22 00:44:39.955886
RT001645,E00549,R010,B4,3,2026-04-22 00:29:39.418561
RT001646,E00549,R009,B4,3,2026-04-22 01:16:39.418561
RT001647,E00549,R007,B4,4,2026-04-22 00:37:39.418561
RT001648,E00550,R003,B4,5,2026-04-22 01:55:07.113602
RT001649,E00550,R006,B4,5,2026-04-22 01:56:07.113602
RT001650,E00550,R005,B4,3,2026-04-22 04:01:07.113602
RT001651,E00551,R002,B4,5,2026-04-22 04:26:21.926023
RT001652,E00551,R005,B4,5,2026-04-22 05:12:21.926023
RT001653,E00551,R010,B4,5,2026-04-22 06:42:21.926023
RT001654,E00552,R008,B4,1,2026-04-22 07:05:41.338276
RT001655,E00552,R007,B4,2,2026-04-22 08:25:41.338276
RT001656,E00552,R006,B4,2,2026-04-22 09:15:41.338276
RT001657,E00553,R009,B4,4,2026-04-22 08:02:19.167838
RT001658,E00553,R001,B4,5,2026-04-22 09:26:19.167838
RT001659,E00553,R007,B4,5,2026-04-22 08:16:19.167838
RT001660,E00554,R001,B4,5,2026-04-22 11:27:44.296815
RT001661,E00554,R005,B4,2,2026-04-22 12:11:44.296815
RT001662,E00554,R008,B4,3,2026-04-22 13:31:44.296815
RT001663,E00555,R010,B4,1,2026-04-22 12:58:38.299094
RT001664,E00555,R011,B4,1,2026-04-22 13:06:38.299094
RT001665,E00555,R012,B4,1,2026-04-22 14:54:38.299094
RT001666,E00556,R009,B4,1,2026-04-22 14:15:17.979055
RT001667,E00556,R007,B4,2,2026-04-22 14:32:17.979055
RT001668,E00556,R006,B4,2,2026-04-22 15:51:17.979055
RT001669,E00557,R008,B4,4,2026-04-22 16:41:06.198218
RT001670,E00557,R002,B4,4,2026-04-22 17:08:06.198218
RT001671,E00557,R011,B4,5,2026-04-22 16:53:06.198218
RT001672,E00558,R010,B4,2,2026-04-22 19:19:31.527614
RT001673,E00558,R006,B4,4,2026-04-22 20:37:31.527614
RT001674,E00558,R011,B4,3,2026-04-22 22:17:31.527614
RT001675,E00559,R011,B4,4,2026-04-22 22:27:47.193552
RT001676,E00559,R005,B4,2,2026-04-22 22:47:47.193552
RT001677,E00559,R001,B4,4,2026-04-23 00:31:47.193552
RT001678,E00560,R003,B4,4,2026-04-22 23:23:30.599559
RT001679,E00560,R010,B4,4,2026-04-23 00:29:30.599559
RT001680,E00560,R011,B4,2,2026-04-23 02:11:30.599559
RT001681,E00561,R005,B4,1,2026-04-23 02:09:26.962554
RT001682,E00561,R003,B4,1,2026-04-23 02:46:26.962554
RT001683,E00561,R012,B4,1,2026-04-23 03:23:26.962554
RT001684,E00562,R010,B4,1,2026-04-23 04:48:02.042040
RT001685,E00562,R012,B4,2,2026-04-23 04:55:02.042040
RT001686,E00562,R005,B4,1,2026-04-23 04:54:02.042040
RT001687,E00563,R004,B4,2,2026-04-23 06:04:33.706792
RT001688,E00563,R012,B4,3,2026-04-23 06:16:33.706792
RT001689,E00563,R002,B4,3,2026-04-23 08:32:33.706792
RT001690,E00564,R003,B4,1,2026-04-23 08:50:52.180369
RT001691,E00564,R009,B4,1,2026-04-23 09:13:52.180369
